artist_id,artist_name,genres,gender,category
2p4aN0Uxkk3iT3HK0cJ2cJ,Tokischa,"rap latina,trap dominicano",female,Solo Act
27azwwkxutWL1BWMkgNIh0,Vulgo FK,trap brasileiro,male,Solo Act
1dKdetem2xEmjgvyymzytS,Grupo Firme,"banda,musica mexicana,norteno,sierreno",,Band
4PLdCloYxu2bMKfuuB9lI5,MC PH,"funk consciente,funk paulista",male,Solo Act
6IkfE2JyVoKwBZXvuytKX3,Oliver Anthony Music,modern country pop,,Unknown
6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,"desi pop,punjabi hip hop,punjabi pop",male,Solo Act
6sXT8Cggm4tmoxhVjaUVs0,Super Subu,,,Unknown
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,"desi pop,filmi,gujarati pop,modern bollywood",male,Solo Act
3JsHnjpbhX4SnySpvpa9DK,V,"j-division,korean ost",,Band
74OaRjmyh0XyRZsQQQ5l7c,Jasleen Royal,"desi pop,filmi,indian singer-songwriter,modern bollywood",female,Solo Act
4zCH9qm4R2DADamUHMCa6O,Anirudh Ravichander,"desi hip hop,filmi,tamil hip hop",male,Solo Act
6MSMZkBlZT4vhQmjO5Ynv3,Dj Brunin XM,funk mtg,,Solo Act
6R26kGib2ubbZJMh7kKVGV,Bibi Babydoll,latin tek,,Unknown
3NHwwyb1coYa5cLyI72xSk,Harrykahanhai,mollywood,,Unknown
3CIIaeZuFYrAD6PRVyuO4U,Felipe Amorim,"arrocha,arrochadeira,forro",male,Solo Act
1rRhJIu1ufxCjbmMWon6ax,KZA Produções,,,Unknown
6HhV0jtMMK5HYnYgG0xgtz,The War And Treaty,black americana,,Band
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,"neo mellow,permanent wave,pop rock,post-grunge",,Band
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,"folk-pop,modern rock,stomp and holler",,Band
70kkdajctXSbqSMJbQO424,Kacey Musgraves,"classic texas country,contemporary country,country dawn",female,Solo Act
5TcnuUD5MHBfd1cO4kweWD,Alex Favela,corrido,,Unknown
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,"pop,post-teen pop",non-binary,Solo Act
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"album rock,classic rock,rock,soft rock,yacht rock",,Band
3wGtjtHSh7D31VZV9wPupB,SAMUKA,,male,Solo Act
4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,"funk carioca,pop nacional",female,Solo Act
3oVcF3VdpMuvMvLLyHPT4t,Sierra Ferrell,"alternative americana,new americana",female,Solo Act
6bpv92ES2Vcv2OKA3DAhgw,Joaquin Medina,reggaeton mexicano,,Unknown
7u6LfVyYpEzMpHLL7jTyvU,Dwele,"neo soul,urban contemporary",male,Solo Act
6dLuQ5qXxIuWc5urxfIiZR,Calle 24,"corrido,corridos tumbados,sad sierreno,sierreno",,Unknown
2q9wk5fkeU2C9CgCKdh4AN,Mc IG,"funk carioca,funk consciente,funk mtg,funk paulista",male,Solo Act
7Lmrb6KcIzfkmgbtokjsAL,Mc Don Juan,"arrocha,batidao romantico,funk carioca,funk mtg,funk paulista",male,Solo Act
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"houston rap,pop,r&b,rap,trap queen",female,Solo Act
5XUMgbLR3zyRPesnTQY31C,MC GH do 7,,,Unknown
3I44LJGCaI0gSPPz3n16xn,Mc Luki,,,Unknown
5s27i7oqhNWIcE4HeoVdq0,MC GP,"funk consciente,funk paulista",,Unknown
21ELc2P2rA3Cu6xw3VWqvv,Mc Kadu,"funk consciente,funk mtg,funk paulista",,Unknown
1cYhx7ZOhYoVmnDPb9KMwo,Mc Davi,"funk carioca,funk mtg,funk paulista",male,Solo Act
0IhzJFf4QBEz0ifqLwScKV,Dj GBR,rave funk,,Unknown
39QiJaZ1HzRcpY9xlMKCsF,TrapLaudo,,,Unknown
4kYSro6naA4h99UJvo89HB,Cardi B,"pop,rap",female,Solo Act
1r4hJ1h58CWwUQe3MxPuau,Maluma,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",male,Solo Act
7FNnA9vBm6EKceENgCGRMb,Anitta,"funk pop,funk rj,pagode baiano,pop,pop nacional",female,Solo Act
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,"r&b,rap",male,Solo Act
5kVgcCdPbeUwxBqWxi2Ktl,Luan Pereira,agronejo,male,Solo Act
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,"chamber pop,eau claire indie,indie folk,melancholia,modern rock",,Band
6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,"pagode,pagode novo",,Band
37mqXU98U5GmH5ZDtlHM1c,Matheus Fernandes,"arrocha,forro",male,Solo Act
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","disco,funk,jazz funk,soul",,Band
3uwAm6vQy7kWPS2bciKWx9,girl in red,"bedroom pop,indie pop,norwegian indie,pov: indie",female,Solo Act
6YzSM19LzpLH0nVKKU6Jsy,Mc Daniel,funk viral,male,Solo Act
0a4r2EnsevvHCukoJ1xFwJ,juan karlos,opm,,Band
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,"chicago bop,chicago drill,chicago rap,drill,hip hop,rap,southern hip hop,trap",male,Solo Act
6icQOAFXDZKsumw3YXyusw,Lil Yachty,"atl hip hop,melodic rap,rap,trap",male,Solo Act
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,"agronejo,arrocha,sertanejo,sertanejo universitario",male,Solo Act
1yX62RHdYysNcIrO33WQxJ,Dani Flow,reggaeton mexicano,,Unknown
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,"reggaeton,reggaeton flow,trap latino,urbano latino",male,Solo Act
1TtXnWcUs0FCkaZDPGYHdf,Darell,"latin hip hop,reggaeton,trap latino,urbano latino",male,Solo Act
6UgERnTHmjk3qXM9x5vzyO,Nadhif Basalamah,indonesian r&b,male,Solo Act
4aSlfXDn9R60UlbZEboBUy,YOVNGCHIMI,"trap latino,urbano latino",,Unknown
4axKuDPr6WKcDCyh8vueTY,Luar La L,"trap latino,urbano latino",male,Solo Act
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,"reggaeton,reggaeton flow,trap latino,urbano latino",male,Solo Act
4ACGdFl6mPI3lntaYef1gc,Triz,,,Unknown
42MRYPhQfcEXqb18dl5ERX,"Bobby ""Boris"" Pickett","halloween,novelty",male,Solo Act
2cjQTf2J5yCaNY8qHpW855,AUR,urdu hip hop,male,Solo Act
0NB5wv4kn6A919CLHUKRmk,DJ Ws da Igrejinha,"funk bh,funk mtg",,Solo Act
4rRwh9ghjocFABAwIwnunp,Gittobeatz,,,Unknown
4frDtYgwXXKkbyQzjOmJG5,The Crypt-Kickers,,,Band
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,"melodic rap,pluggnb,rap",male,Solo Act
2qATSoNFfzMaTEZFfJpG4c,SMU,,,Unknown
35oGZihZclGoTVuICPXRP9,Jere Klein,reggaeton chileno,male,Solo Act
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"r&b,soul",male,Solo Act
3qjoOrsHcxhgKyBsh4ZOEn,Mc Menor Thalis,,,Solo Act
4s3lxX76LwxzMdQEAFYdzv,Tropa do Bruxo,,,Unknown
738wLrAtLtCtFOLvQBXOXp,Major Lazer,"dance pop,edm,electro house,moombahton,pop,pop dance",,Band
540vIaP2JwjQb9dm3aArA4,DJ Snake,"edm,electronic trap,pop,pop dance",male,Solo Act
33qOK5uJ8AR2xuQQAhHump,Teddy Swims,,male,Solo Act
6YVMFz59CuY7ngCxTxjpxE,aespa,k-pop girl group,,Band
5o36rLQd78Zh8CaT8rn59d,Shreyas Puranik,,,Solo Act
5bppkTlu7F930pWlNn1b1g,Bhupinder Babbal,,,Unknown
56SjZARoEvag3RoKWIb16j,B Praak,"desi pop,filmi,punjabi pop",male,Solo Act
6k6TIai4KyKG1DeIMftSmJ,Siddharth - Garima,,,Unknown
3Me35AWHCGqW4sZ7bWWJt1,Xavi,sad sierreno,,Solo Act
5gZhfbckaWo89OzDSk3gdT,Jaani,"desi pop,punjabi pop",male,Solo Act
0CdnnCbbKD4oIzBmxi2o7r,Manu,"arrocha,brega paraense",male,Solo Act
3pQ4aA7dkolyjUAMrVScgh,Manan Bhardwaj,"desi pop,modern bollywood",,Unknown
2DFCHTDIA0t638a4mm37dK,Raj Shekhar,modern bollywood,,Unknown
5wJ1H6ud777odtZl5gG507,Vishal Mishra,"desi pop,filmi,modern bollywood",male,Solo Act
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"motown,soul",male,Solo Act
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,"chicago soul,classic soul,funk,neo soul,quiet storm,soul,southern soul",male,Solo Act
7jAs1uPnpfNmT6e5qtEPxq,ATL Jacob,,male,Solo Act
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop",male,Solo Act
6TYimByryGphZCtwYopH0y,Lauana Prado,"sertanejo,sertanejo pop,sertanejo universitario",female,Solo Act
7823Dim2TzjiQQ9wRQxyi9,Wizzard,glam rock,,Band
4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,jazz trio,,Band
4gdMJYnopf2nEUcanAwstx,Anuv Jain,"desi pop,hindi indie,indian indie,indian singer-songwriter",male,Solo Act
3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,"arrocha,sertanejo,sertanejo universitario",male,Solo Act
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,"hollywood,movie tunes,show tunes",female,Solo Act
4ClziihVpBeFXNyDH83Lde,UMI,"alternative r&b,bedroom soul",female,Solo Act
0GiAC4VvvYCypjRH6IiasK,Surya Ragunaathan,,,Unknown
4zoRNhOhsGX3w8yBAnFSQ8,Paul Russell,indie r&b,male,Solo Act
1xglv0oUbyJaycWFhyec8U,JC NO BEAT,"deboxe,no beat,rave funk",,Unknown
1sSYaQBOI71QZDZ9OWW3hp,Chani Nattan,punjabi pop,,Unknown
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,"desi hip hop,punjabi pop",male,Solo Act
5r2baeTwcCJnuIsDIlxUJo,Rashmi Virag,"desi pop,modern bollywood",,Band
1L5QOwu01wcDbozwIL1XXd,DJ F7,funk mandelao,,Unknown
3LqcLDGw41dRZKsM51H9GI,MC Meno Dani,deboxe,,Solo Act
2cBh5lVMg222FFuRU7EfDE,Sophie Ellis-Bextor,"dance pop,europop,new wave pop",female,Solo Act
4Lk9Mory8nRTolPO1TMMcN,Inderpal Moga,punjabi pop,,Unknown
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,"desi pop,filmi,modern bollywood",male,Solo Act
1tqysapcCh1lWEAc9dIFpa,Jubin Nautiyal,"filmi,hare krishna,modern bollywood",male,Solo Act
6hyCmqlpgEhkMKKr65sFgI,Yohani,sinhala indie,female,Solo Act
4wwYGgSpeBtvk5WX6HBqzw,Aditya A,"desi pop,hindi indie",male,Solo Act
0V8aeNb0fnR2P8eZVrx3lI,Devika Badyal,,,Unknown
0y59o4v8uw5crbN9M3JiL1,Badshah,"desi hip hop,desi trap,filmi,modern bollywood",male,Solo Act
3nqS8jzqmsPKFJTp0BOIel,Ikky,punjabi pop,male,Solo Act
5HeN1Iza4nZe03sFlonddz,Eugenio Esquivel,,,Unknown
1tuNNda2SSH3o4lUms5K6C,Sebastian Esquivel,corrido,,Unknown
7v4hw85pzG0M9kJHlBGsi3,Silva Mc,"deboxe,funk mtg",,Unknown
2kfi47LWmlXzQ3p3kWonfQ,Madhur Sharma,desi pop,,Unknown
5Hn84AFwiTEi8eMoI5B9AS,Silambarasan TR,"filmi,tamil pop",,Unknown
0NbgKDsEHiPzZBZkqZGkXm,Mismatched - Cast,modern bollywood,,Unknown
3fWcIRZlzhMl2YNACMvHui,Paradox,"desi emo rap,desi hip hop,desi pop,desi trap",male,Solo Act
7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,"filmi,modern bollywood",male,Solo Act
1sVmXkzX2ukc6QvasrDBES,Asees Kaur,"desi pop,filmi,modern bollywood",female,Solo Act
5WZViOJ21095FUcGPMpKFF,MC SQUARE,"desi hip hop,haryanvi hip hop",,Solo Act
6JUEjbhKiAZFmMRrudNHgL,Faridkot,"hindi indie,indian folk,indian indie,indian rock,new delhi indie",,Band
1FWl7I9wJpb7Bhhutef4Xe,Taaruk Raina,desi pop,,Unknown
5DHi2MeoRgAwPE0A0qwRMl,Gurinder Gill,"punjabi hip hop,punjabi pop",male,Solo Act
0OS0NZnK7TGIAWx8MkWNFN,Intense,punjabi pop,,Band
63QHbwCDdJ50C72D4ojeo1,Rito Riba,arunachal indie,,Unknown
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,"filmi,hare krishna,modern bollywood",female,Solo Act
3ZiBHBeZ3OAKJEkDWzQFHS,Sireesha Bhagavatula,modern bollywood,female,Unknown
3NegWDGp038A3FIi3gSYzl,Ali Sethi,"classic pakistani pop,indian indie,pakistani pop,sufi",male,Solo Act
0AS5y6FY1c4JRl0oWAYu2y,Rana Sotal,"desi pop,modern bollywood",,Unknown
2zZ39d8KJqwu7TkF4dEh03,Amar Jalal,,,Unknown
2FgHPfRprDaylrSRVf1UlN,Thaman S,"new beat,tamil pop",,Unknown
0fhunuOz2OuOEr3YK5ctSm,Thalapathy Vijay,"kollywood,tamil pop",,Unknown
4yxICw7joYAxRI2sTRldLB,Rajat Nagpal,"desi pop,modern bollywood,punjabi pop",male,Solo Act
3JGrxsZ6kfzJrfwsxwERhS,M.M.Manasi,tollywood,,Unknown
4xPHVHq5B7BX0h8XCOYWQw,Harjot Kaur,desi pop,female,Solo Act
3bWIy9AUrQdiNeS62Bp3OP,Shae Gill,pakistani pop,female,Solo Act
00sCATpEvwH48ays7PlQFU,Jonita Gandhi,"filmi,modern bollywood",female,Solo Act
4hMUptoqDVqFXA8Inz20II,Prince Narula,,male,Solo Act
1yzgJmZf5CxtFfGfRFm4Si,Gajendra Verma,"desi pop,filmi,modern bollywood",male,Solo Act
6RF8hEdlUKoLPQOHmBbHiM,Yasser Desai,"desi pop,filmi,modern bollywood",male,Solo Act
06oJwi4lIO6n5wvhrXSOwS,Dinesh Golan,haryanvi pop,,Unknown
7yLGN6pQ3Fll8eWpjJwwQl,Munawar Faruqui,desi emo rap,male,Solo Act
5uemEEtB1ZC3s1KM7gReeH,MC STAN,"desi emo rap,desi hip hop",male,Solo Act
0N2lT1m7rG0klYHZrkyMPw,Rony Ajnali,,,Unknown
1JASStJXixMu8BtchqHp2s,G.D. Kaur,,,Unknown
5f4QpKfy7ptCHwTqspnSJI,Neha Kakkar,"filmi,modern bollywood",female,Solo Act
0tSuiGWMqg0KzeweQKeiIM,Shine,,,Band
5TF8wtgrYplT0tJFjoV9Me,Pranjal Dahiya,haryanvi hip hop,female,Solo Act
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,"desi hip hop,pakistani hip hop,punjabi hip hop,punjabi pop",male,Solo Act
5gVozagAcRKYCeAVnlC3Nk,Vilen,desi pop,,Unknown
4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,"filmi,modern bollywood",male,Solo Act
0bRPtPZQkWHeG7MGk9eWlh,Romy,"desi pop,modern bollywood",female,Solo Act
0kmN7hZGqNtmFNgJz4YvKZ,dilushselva,,,Unknown
1wmoF73GhlylxwAbn9YGYr,Prashant Katheriya,,,Unknown
6hzngLO20cX5IGqT0hVv1G,Anurag Saikia,"desi pop,modern bollywood",male,Solo Act
2qAwMsiIjTzlmfAkXKvhVA,Armani White,indie hip hop,male,Solo Act
3cqeO3muWIW5uSmUDNCmyT,Rekha Bhardwaj,"filmi,modern bollywood",female,Solo Act
4qjiRRFcM4WZ0aJ3IHdWPN,Avvy Sra,punjabi pop,male,Solo Act
0j2LQCxHNcJdkuJRa8KEp5,Pav Dharia,punjabi pop,male,Solo Act
5FVBduYaeVBb6JIghza7v6,Santhosh Narayanan,"filmi,tamil pop",male,Solo Act
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,"filmi,modern bollywood",male,Solo Act
4Ai0pGz6GhQavjzaRhPTvz,DIVINE,"desi hip hop,desi trap,hindi hip hop",male,Solo Act
4nJ0kto93jDLHQKmpGeYS8,Anvita Dutt,modern bollywood,female,Solo Act
5UBfs4W6ckxE7jCcqapRPn,Pritt,,female,Solo Act
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,"filmi,modern bollywood",female,Solo Act
6k6dimE4a6OFnD0HWmkIUW,Tochi Raina,"filmi,modern bollywood",male,Solo Act
3OQRPFFS3OsltFjFAXu1kE,Parmish Verma,punjabi pop,male,Solo Act
0E02VcvA5p1ndkLdqWD5JB,Ankit Tiwari,"filmi,modern bollywood",male,Solo Act
3tHD07u1ON4uHxmnT9rwqZ,Neeraj Shridhar,"filmi,modern bollywood",male,Solo Act
45PG2L6Fh2XvYL4ONzpdoW,Dino James,"desi emo rap,desi pop",male,Solo Act
0nMjhemqRwrboQGcs92fh2,Kapil Kapilan,"mollywood,tamil pop",male,Solo Act
5Z8nzSJRSo4HRcUOzemnC1,Juss,punjabi lo-fi,,Unknown
52XgeWw24o4klNdfwvB0Vx,Kunaal Vermaa,"desi pop,modern bollywood",male,Solo Act
4q7O0NIvhz0G1IgyfOmdcz,Swanand Kirkire,"filmi,modern bollywood",male,Solo Act
7qjJw7ZM2ekDSahLXPjIlN,Sid Sriram,filmi,male,Solo Act
1m9rpvDVv7rftegCQDIESg,Sreejith Edavana,mollywood,,Unknown
05dG9pMLRWenxzvSmefE6U,MixSingh,punjabi lo-fi,,Unknown
4cAERazLlAzVGA10ORWaUP,Manoj Muntashir,"desi pop,modern bollywood",male,Solo Act
2zvJLk0gTH7r7A5Q6X5Bq8,Javed-Mohsin,"desi pop,modern bollywood",,Band
4ITkqBlf5eoVCOFwsJCnqo,Harrdy Sandhu,"desi pop,filmi,punjabi pop",male,Solo Act
4LnYRxNZVCTsDCO2xKjOn8,Shahid Mallya,"filmi,modern bollywood",male,Solo Act
5DNHuR9u8DFVasxQZgREO5,Prashant Ingole,,male,Solo Act
07iEy1AecUPVzfC2J2gCHR,Ikka,"desi hip hop,desi pop",male,Solo Act
55kkrbuMkdzPGD7YGA6xrJ,Gurlez Akhtar,punjabi pop,female,Solo Act
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,"filmi,modern bollywood,punjabi pop",male,Solo Act
23tDn4nvBiCQroeeCwwCWT,Varun Grover,modern bollywood,male,Solo Act
3lmszXxkp47K9kDCRRPU8p,Laddi Chahal,punjabi pop,,Unknown
2ScEhgArBEdKyU4vNHSyiY,Sunny Malton,"punjabi hip hop,punjabi pop",male,Solo Act
1QHr8p3h0ayWLaaYK0X6bi,Dhibu Ninan Thomas,tamil pop,male,Solo Act
1yLUeehqCm7X7QLRuUfZ1A,The Kidd,punjabi pop,male,Solo Act
7EiUTtmmkwGtbgR6gZaZzW,Kaushik-Guddu,desi pop,,Band
3nQ125TJobosBH446Dsvvv,Kavita Seth,"filmi,hindi indie,modern bollywood,sufi",female,Solo Act
1OPqAyxsQc8mcRmoNBAnVk,Dhvani Bhanushali,"desi pop,filmi,modern bollywood",female,Solo Act
6AiX12wXdXFoGJ2vk8zBjy,Yuvan Shankar Raja,"filmi,kollywood",male,Solo Act
3bCfmBmsKvp4UXialp6xNZ,Wazir Patar,"punjabi hip hop,punjabi pop",,Unknown
6zZrFenNe3YPttxZsnQQs1,Akhil,"desi hip hop,desi pop,punjabi pop",male,Solo Act
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,"desi pop,modern bollywood",female,Solo Act
12CpR4SNDzVIlDoPSeNFeW,Shashaa Tirupati,"filmi,modern bollywood",female,Solo Act
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,filmi,,Unknown
4mBxoO0pAcMbAwuTcrcLMc,Alisha Chinai,"filmi,modern bollywood",female,Solo Act
1EKK9k0IAwV1oeJfZITSYo,Madhushree,"filmi,tamil pop",female,Solo Act
2F3KtUVtrt2GLjcl6pB4cz,Dhanush,"filmi,kollywood",male,Solo Act
3qpyErDI4i90q5EGgSRmNK,Raghav Chaitanya,"desi pop,indian indie,indian singer-songwriter,modern bollywood",male,Solo Act
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,"classic pakistani pop,filmi,modern bollywood,sufi",male,Solo Act
4hGFNXuWut4b2sfJCJJNEo,Kanishk Seth,"desi pop,hindi indie,indian indie,modern bollywood",,Unknown
09UmIX92EUH9hAK4bxvHx6,Mithoon,"filmi,modern bollywood",male,Solo Act
324yz9K4ufBcGkcgUhTiHH,TUSHAR JOSHI,"desi pop,modern bollywood",male,Solo Act
0wv5i0ds2z040yx7oL6UZy,Leon James,tamil pop,male,Solo Act
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,modern bollywood,female,Solo Act
3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",male,Solo Act
503jMzlAxbEpfltywmU45E,SOE,,,Band
4W91bbPB2CTSsHwt7eqNl7,Javed Ali,"desi pop,filmi,modern bollywood",male,Solo Act
5rQoBDKFnd1n6BkdbgVaRL,Guru Randhawa,"filmi,modern bollywood",male,Solo Act
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,"filmi,ghazal",male,Solo Act
2k66ibJfgMigF5QWqUgLyR,OAFF,indian indie,,Unknown
6ohaQzKaXrobAL8paLSaxq,Salim–Sulaiman,"filmi,indian folk,modern bollywood",,Band
7yZDrVInKssNCaZkAkQGTX,Lothika,"desi pop,modern bollywood",female,Solo Act
7qHsapL39aTQsPhixtzVvy,Ayushmann Khurrana,"desi pop,filmi,modern bollywood",male,Solo Act
4o0KXeyOSB2BftArHVnsyG,Mathichiyam Bala,,male,Solo Act
5sSzCxHtgL82pYDvx2QyEU,Devi Sri Prasad,tollywood,male,Solo Act
6aQfrWHwAcuY8IYItbChZh,Shinda Kahlon,punjabi pop,male,Solo Act
3CVXA5TAWpmfGPqyMqXpPb,Savera,desi pop,male,Solo Act
5kPOMQZvgkAEnRZqwn9SYQ,Jaideep Sahni,modern bollywood,male,Solo Act
6qjhYs5KNSoSU6fNJqDGIo,Sanjoy,desi pop,male,Solo Act
4vvW590Gq8dNWsP5BM9FkS,Gminxr,punjabi pop,male,Solo Act
4fEkbug6kZzzJ8eYX6Kbbp,KK,"filmi,modern bollywood",male,Solo Act
5LrOikR4dNgBA8JwZO68NE,Tanishk-Vayu,modern bollywood,,Band
5eWpthiGD66CLD4bQjvIBp,Sanjay Leela Bhansali,modern bollywood,male,Solo Act
5wGjQPYmBAnDmtNeOMoavY,Tyson Sidhu,punjabi pop,,Unknown
0kTAB5SUakX286t6K7J3QR,Dikshant,indian singer-songwriter,male,Solo Act
29ggvWc5EMcSk5RLQ5aXHr,Pratsofficial,"desi pop,himachali pop",,Unknown
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"canadian pop,pop,viral pop",male,Solo Act
0FJz7XR37hH69traaHLijA,Shaarib Toshi,"filmi,modern bollywood",,Unknown
1TbRSunWGZ46mqnapcWxrm,Salim Merchant,"filmi,modern bollywood",male,Solo Act
3ZxZ03fj3tXBZHZWzvaLSM,Neeti Mohan,"filmi,modern bollywood",female,Solo Act
1lDx24tVvy8JVKOVjnlJfv,Anthony Daasan,"filmi,tamil pop",male,Solo Act
3bAFvRjPZrpRz9Ox1sElQa,Arjun Kanungo,"desi pop,filmi,modern bollywood",male,Solo Act
1ZChN8G1Y7CJ0TXbrvblwS,Asim Azhar,"classic pakistani pop,desi pop,pakistani pop,sufi",male,Solo Act
2kkQthS9OLpK4UqNWYqoVl,Jeet Gannguli,"filmi,modern bollywood,west bengali pop",male,Solo Act
0XqW9UITIzCIQ4CurIcgwz,Heartlock,,,Unknown
7jbG8tDQ5FmqBbTCj5dJdy,DG IMMORTALS,haryanvi hip hop,,Unknown
3WAycCdlf1XNHBPGo3nxoS,RAGA,,male,Solo Act
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,"filmi,marathi pop",female,Solo Act
1mV8zrJR6qS7u5Jqukcpy6,ShaSings,,,Unknown
3k4uBgVKglN6x9l6nVW3O6,Harjas,desi trap,male,Solo Act
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,"desi pop,modern bollywood",male,Solo Act
22nxBshxawYFoHj7DZwGbG,Xtreeemit,,,Unknown
3iGhlvzpXc0UHBQ7klAItX,Mitraz,desi pop,,Band
76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,"desi pop,filmi,modern bollywood",male,Solo Act
49ZShkNeIwApYfMlvIUKTX,Sreeram,,,Unknown
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,"filmi,modern bollywood",female,Solo Act
3TOhzLRYnkkul71yRBxIoM,Akhil Sachdeva,"desi pop,filmi,modern bollywood",male,Solo Act
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,"classic bollywood,filmi,lata",female,Solo Act
281Vp9LDrWkHMHQzfQHWCt,Rashid Ali,"filmi,modern bollywood",male,Solo Act
6v5vYOydZ5MrA2qr6e4Lkc,Azaan Sami Khan,pakistani pop,male,Unknown
1rdQOMFFtoskDXXUVjiGo9,Shweta Mohan,filmi,female,Solo Act
4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,"dance pop,pop rap",,Band
4bYPcJP5jwMhSivRcqie2n,Adam Levine,deep talent show,male,Solo Act
6UECKSYwQSyYDONQ84CiDW,Jeetu Sharma,modern bhajan,male,Solo Act
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,"kollywood,tamil pop",,Unknown
5ZYhwVkbSCFobQudgGR6Xo,Abhilipsa Panda,modern bhajan,female,Solo Act
24BYRlsS8uIO4jA71mJ4Js,Imran Khan,"desi hip hop,desi pop,desi trap,pakistani hip hop",male,Solo Act
77tAOnDaIyO7H70yxk3bMF,Karan Malhotra,mumbai indie,male,Solo Act
2RlWC7XKizSOsZ8F3uGi59,Ammy Virk,punjabi pop,male,Solo Act
2IP4wcE4hRbDi1zdV8Si6g,Jaswinder Singh,"modern bollywood,sufi",,Unknown
0e7Xsukwik0zDaqCcSvJTg,Prasoon Joshi,modern bollywood,male,Solo Act
5cB4d4jPYjMT326sjihQ4m,Shaan,"filmi,modern bollywood",male,Solo Act
7DcUua74PM7MmBljTTjIyy,Shiraz Uppal,"classic pakistani pop,pakistani pop,sufi",male,Solo Act
3AVfmawzu83sp94QW7CEGm,Astrid S,"alt z,norwegian pop,pop,uk pop",female,Solo Act
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,"afghan pop,chutney,classic bollywood,filmi,modern bollywood",,Band
5Obu9ifz8EKdm0uL5CvgUY,Rocky - Shiv,modern bollywood,,Unknown
2sN4fSzAm2rAL0HIurPCEM,Maninder Buttar,"desi hip hop,desi pop,punjabi pop",male,Solo Act
4oVMLzAqW6qhRpZWt8fNw4,Kailash Kher,"filmi,indian folk,modern bollywood,sufi",male,Solo Act
5VAyiDhBinVfc6RM5RKnLa,Sam C.S.,"filmi,tamil pop",male,Solo Act
7zAp0JbkavFg2rcMGvANtP,Shakthisree Gopalan,"filmi,modern bollywood,tamil pop",female,Solo Act
6nAMu7pGqdwUSsGMZPUvSk,40k,,male,Solo Act
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,"desi pop,filmi,modern bhajan,modern bollywood",male,Solo Act
4CaAw0C5fpg3hIXYJV1vdf,Arsh Mohammed,,,Unknown
1CUAEnzS0hidDnH66AUS3h,Haripriya,,female,Solo Act
